Label,Tweet
HS,"USER Gini nih klw orang keluar dari memek perek ,,ngapa luh gak seneng gw bilang bgtu emak lu perek,,ketemuan yuks'"
HS,USER Celakalah SukmakuMati tiada aku mengerti Syariah hdpku ssat\nCelakalah SukmakuMati auratku yg terurai mnampakkan buruknya wajahku\nCelakalah SukmakuMati nyanyian genjer2 yg aku suka mdatangkan Iblis disukmaku\nCelakalah SukmakuMati adzan tdk bs mngusir Iblis disukmaku.\nSukmakuMati'
HS,USER jahudi bangke minta sama jerman sana tempat ibadah'
HS,USER Si brengsek ahok ini ternyata pengecut.....takut dimasukkin lapas.'
HS,USER ih pinter gembel nih anak satu ^_^'
HS,USER USER Wkwk bodo anjer'
HS,"USER USER Itu cuma bacot doang,gue yakin tdk akan berani melakukan.'"
HS,"USER Gw merasa bego lu jwb begitu mulu --""'"
HS,USER USER USER USER USER USER USER USER USER USER USER USER USER kepala apaan anjir'
HS,USER Wkwk gaboleh dra bos bosan tai'
HS,USER Gue cuma makan snack doang anjir belom makan nasi wkwkwk'
HS,USER Dasar gila.'
HS,USER Kalau banci thailand mah cegan dong oppa'
HS,"USER ""cowok di dunia ini itu cuma ada 2 macem kalo bukan bajingan ya maho""'"
HS,"USER Aku malah kebalikannya hm, tapi kalau udah akrab sama temen rl selalu dibilang yang paling banyak bacot akunya'"
HS,"USER Aku sih kata temen waktu awal liat "" jutek, sinis, judes, dingin "" pas awal doang pas udh deket bgt dia malah bilangin w gila, stres, sarap, ya emang sih kadang wkwkwkw. :v jujur bgt w eastaga. \n\ntpi ada kok yg deketin haha//'"
HS,USER Alah bullshit tai kotok'
Non_HS,USER Alhamdulillah gua tinggal di komplek yang warganya bodo amatan dan ga ada ibu ibu yang kumpul buat nge gosip . Komplek rumah gua sepi banget pliss \xf0\x9f\x98\x82'
HS,USER biarin aja ngapain ngeladenin banci'
HS,"USER bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk'"
Non_HS,USER Cinta monyet?'
HS,USER Cowonya ga gentle banget banci gitu ngomongin dibelakang kalau emang bener yg dikatain temen2 :)'
HS,USER iya udah liat. gedek banget anjir sama bapanya'
HS,USER Jempolnya kelebihan bacot'
HS,USER KOK GUE LIAT INI SIH KAMPRET WKWK'
HS,"USER pernah berdiri diujung kolam, terus suruh sodara q ngedorong eh didorong beneran trs q nangis like gembel basah2 an. yg bego tuh syp :('"
HS,USER Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia'
HS,USER Ngentot yuk'
HS,"USER Wakakakakakak di tag ke polri gak tuh anjing, tolol banget sumpah'"
HS,USER terus bisa apa kalo iya....rejim kunyuk ini siapa yg berani lawan...??'
HS,USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 pemimpin TOLOL akan menular kan ketololannya pada pengikutnya.'
HS,USER Waduuuh \nPusing Baca nya ..\xf0\x9f\x98\xb4\nTolol nya kelewatan...\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x83'
HS,USER USER USER Logisnya ya memang pesanan atau memang ahoker blm bs mup on lah. Emang warga dki bego'
HS,USER Gitu gituan apaan anjir'
HS,USER LAH AWAS YA MAMIH GAK W RESTUIN AMA KUNYUK PAPIH/?'
HS,USER USER Drtd anjir greget gua wwkkw'
HS,USER u yg bego'
HS,"USER Ini poltak bener2 manusia berwatak babi, jaman USER gencar bela sampai cocotnx itu monyong klo ngomong, skr USER di sanjung2 bak dewa. Skr sy tanya sm kau poltak babi, saat BBM naik tanpa penjelasan bahan pokok naik, TKI di pancung, kemana cocotmu'"
HS,"USER Politisi TAI BABI pagi2 dah berkoar,,, ucapan lo gk dibutuhkan untuk NKRI,, karna lo adalah PENJILAT BANGSA.kutu loncat'"
HS,USER Rakyat indonesia akan lihat azab yang akan kau dapat poltak..\nMulut bangke di pelihara.'
HS,"USER SSSTTT....Mengapa harus ribut terusssssss...!.\nKita lihat saja nati tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk kembali menjadi pemimpin Negara kita yang tercinta ini.\n\nSudah jangan berisik, bikin budek. Pada diem saja.......'"
HS,USER Mana ada anjir. Kagak lah.'
HS,"USER Sambunvan tertutup dengan kekehan masih singgah di bilah bibir Ocha dan berhenti saat sampai di toko kue yang ia maksud tadi. \n\nSetelah membayar, ia pun langsung bergegas menuju rumah untuk menyiapkan segala sesuatunya. Untuk Milly. Dan menunggu si kunyuk Eds sampai di rumah.'"
HS,"USER USER Muka lu cabul, kalo punya muka sih, tapi banci mah beraninya anonim...'"
HS,USER WOI BOLOT'
Non_HS,USER USER Wkwkwkwkwkwkk kebayang monyet kera sakti\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
Non_HS,USER emang cuma babi yg punya buntut hihihi mungkin kamu unicorn'
HS,USER Aku suka memek kok..'
HS,"USER Ayo mana memek kmu sini,,,,,'"
HS,"USER Bacot, gaya sama otak timpang doi'"
HS,USER USER Buktiin lah tolol'
HS,USER bunda ngentot yuk'
HS,USER Enak buat ngentot say'
Non_HS,USER Awas budek musikan pake henset yy'
HS,USER Jd kesimpulannya lu kenapa bego v?'
HS,USER Soeharto Dalang Segala Bencong hehe'
HS,USER Ayas kunyuk.'
HS,USER USER Iri ae lu tolol'
HS,USER berisik tai gajedot. diemin jempol lo bisa gak.'
HS,USER E N G G A K. dah tuh pengen gue mute anjir'
HS,USER gila ya jaman sekarang? orang goblok bisa main twitter'
HS,USER Kampret telat deh gua'
Non_HS,USER Nyari monyet ya bang? #findinghyukjae'
HS,USER Pengen goblog-goblogin tapi masih pagi.'
HS,USER ya kalo gak punya uang mau nabung apa anjir? nabung daun?:('
HS,USER Ngakak asw wkwkw'
HS,USER Kan emg idiot gimanasi'
HS,USER gembel belajar besok un //'
HS,"USER Dari ngebunuh musuh, dari ngebunuh minion, dari ngebunuh turtle, dari ngebunuh monster hutan, dari assist, dari ngancurin turret, dll.\n\nAmbil, lu kata ML atm wkwkwkw kampret XD'"
HS,USER Sarap bro'
HS,USER USER Mudah2an ada anak atau keluarga dekatmu yg jadi pecun dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat2 spt Alexis harus di tutup.'
HS,USER x || Lo ngomong aja kaga bener bangke'
HS,USER USER WKWKWKWK BODO BANG'
HS,USER Bacot lu orang kota yg miskin'
HS,USER bajingan! jd pengen nasi padang kan'
HS,USER Bodo amat!\nGak tertarik titik'
HS,USER Hujan di udik disini mendung\nAnak siapa pakai kerudung \nMata melirik bacot anda'
HS,"USER Nama bule kelakuan idiot bela gabenernya, padahal sih malu ya njing... Bayarin sekolah masi mending daripada lu di comberan aja ngga bisa bayar, gimana mau maju... Jual biji aja nyuk'"
Non_HS,"USER Abisnya kesel, udah ditegor pdhal..emg kalo efek ngrokok itu salah satunya bikin budek sih, jangan ngerokok ya kak ajus \xf0\x9f\x99\x88'"
HS,USER Ngentot donk'
HS,USER Mulai deh bolot nya_-'
HS,USER Keren memek nya ya om hiu'
HS,USER USER Orang2 bego kebanyakan minum &amp; makan kotoran onta ...otak nya somplak'
HS,USER DARI TADI KEK KUNYUK HADEHHH'
HS,USER aku akun baru masa sisa checkout minggu ini udah habis. Anjir gimana dong mau belanja nih?'
HS,USER \xe2\x80\x9cMas cocok kalo bawa pisang. Kaya monyet.\xe2\x80\x9d ujarnya lalu menjulurkan lidah.'
HS,"USER wkwkwkwkwkwkwk kenapa dihapus twitnya, uda? Saya ketawa kenceng sampai seisi kantor pada bingung. Yg nonton film itu babi hahahahahaha'"
HS,USER USER USER USER USER USER USER wah nih manusia idiot di jawab malah ngomong ngelatur bukan mikir dah belajar dulu sana dasar goblok sok pintar tapi bloon'
HS,USER Tai wkwkw nyesel kan lu'
HS,USER persib kunyuk selalu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
HS,USER USER USER USER USER Siti goblok. Hidup di indon meminta sedekah. Lagi mau buat bising di Malaysia yang makmur dan kaya raya.'
HS,USER TERUS AJE LO KUNYUK :)'
HS,"USER Saran yg TIDAK SMART, bodoh dan tolol'"
HS,USER /kepeluk dari belakang; senyum/ mau apa hm? /rasain jarinya masuk mainin memek/ mhh /elusin tangannya/'
HS,USER Ayo lah mas. Udab becek nih memek.'
HS,"USER Ayo, memek pengen diisi kontol juga.'"
HS,"USER E-eh\xe3\x85\xa1 memek aku gatal, kak. Kayaknya habis digigit serangga. Mau bantu kasih salep, gak?\n\n; tutupin memek pakai selimut'"
HS,USER Enak buat gesek2 memek \xf0\x9f\x98\xb3'
HS,USER Ngentot dong'
HS,USER Sini by kempotin pake memek'
HS,USER Yang ada ngentot.'
HS,USER pantes bolot gini'
HS,USER Terus??\nAlus nya di puji. Butut nya disebut butut. Goblog disebut goblog.'
HS,USER wendy kunyuk bukan wandy. emang saya lalaki apa TAT'
HS,"USER USER Anjir gue juga lupa sih, kelewatan bener asw jarinya. Sampe gue mute, pokoknya dia sadar gue mute. Uke pokoknya, terakhir jadi Bella kalo ga salah dnnya?'"
HS,"USER Iya sih, kalo gue bandingin sama yang lain bucin banget dulu lu ke gue asw pantes aja digosipin.'"
HS,"USER NGAKAK ASW WKWKWKWKWK. Seriusan? Gue pikir dulu dia ngatain ke lu gini kalo ga salah ""ya lu sih Taeyong mulu"" candaan doang.'"
HS,USER dm kaya minta verif kunyuk bukan hai hai aja'
HS,USER Kakya slow udik nya kelak. Tunggu hau hahahahaa'
HS,USER Iya betul juga ya. Aku kok merasa BODOH membalas komen2mu yang tolol..... hehehe.. makanya balik ke bangku sekolah.. baca banyak data. Jangan karena rasa bencimu OTAK mu jadi gagal bekerja.'
HS,"USER USER USER Salahnya Dia, mukanya jelek, mulutnya bay, otaknya Kotor. Apalagi didikan parte munafik ngaku dakwah kelakuan bejad.'"
HS,USER USER Nanti umpetin setan loh. Mending mabar sudoku aja deh?'
HS,USER Anak pecun... ga jauh2 dr hobi zina.. haha'
HS,USER GILA MENTANG MENTANG DAH BUKAN ANAK SMA'
HS,USER ya lu bacot bngst'
HS,"USER Namanya anak buah iblis, \nmuslim taat dimusuhi muslim bermaksiyat dipuji-puji.\nPembela negeri dia benci, penjilat asing dia hormati.'"
HS,USER diradio? tapi anda bisa melihat ya.. wah bolot'
HS,USER wah orang goblok sekarang bisa main twitter ya?'
HS,USER Lu kunyuk'
HS,USER Ngentot yuk mba'
HS,"USER In anak sama bapak sama"" tukang KIBUL,disekolahin tinggi"" biar pintet.ini yg ad malah tambah GOBLOK bin TOLOL!!!!'"
HS,USER Sumpah gak nyambung samsek. Asaan di PE 1 udah pernah. Ini guenya yang bego apa gimana.'
HS,USER USER USER Bukan milik kampret bodoh pastinya..ga sampe otaknya kampret'
HS,USER USER BANGSAT KESELEK KENTANG GUA WKWKWKWKW TOLOL LENDIR MEMEK ANJING'
HS,"USER Yo, yo, ini kontol :D'"
HS,USER Humor gua anjir gobs. Kenapa jadi developer games dah ea wkwkkwkwkw'
HS,USER USER USER USER USER USER Yg sdh di lakukan jual negara goblok....jk mmpu bangun bkn dgn kaki org lain tapi kaki sendiri....emg elo yg mo byr hutang utang bosmu eeeh bego...berapa kekayaanmu????'
HS,USER masuk katagori barisan dajjal dan iblis si BU SUK'
Non_HS,USER Saya NTB tp saya bangun jalan di Papua bertahun-tahun!!\nSaya bicara krn faktanya tdk spt bualan si USER . \nDi beberapa tempat mmg susah mndirikan Masjid...tp bebas ibadah di Koramil atw Pos Brimob! Tp kalau dikatakan org Papua mandi pakai minyak babi itu bohong bssar!!'
HS,USER emang kapan Tuhan pernah ikut pilgub sama lari ke arab ya cong??\nelo udah bencong otak idiot pula ....hina banget idup lo ya cong'
HS,USER iya lah bencong idiot spt lo kan emang bloon ....baru pake foto aja udah ngaku2 asli'
HS,"USER jiahahahhh si bencong idiot galau apa ngeper neh ketauan sering nyebarin berita fitnah .......maklum sih gw sama bencong turunan gerwani spt elo itu cong,gak fitnah gak makan kan .sama spt kerjaan lo yg suka mangkal di emperan ....hihihihihihi'"
HS,"USER Asw, serem sumpah udah pernah nyari tau apa gitu'"
HS,USER Sama anjir mangkanya gua on disini mulu'
HS,USER BENCONG TREAK BENCONG'
HS,USER blur kampret'
HS,USER Yeuh kunyuk'
Non_HS,USER USER USER Susu monyet liar yee'
HS,USER KENAPA BOLOT'
HS,USER USER woy goblog gw ngakak=))'
HS,USER USER Babi jgn diingatkan hahhahah'
HS,USER USER Jilbab tapi akhlak bagai pecun\nCuihhh!!!'
HS,USER bodo mamat gue ngambek bodo mamat gue ngambek URL
HS,USER Bencong jam segini lagi ganti daleman.'
HS,"USER USER USER USER USER USER Loe Bong ga denger jeritan Petani??ga denger jeritan Petani Garam?? Apa jgn loe BOLOT akut??...pemerataan apa yg loe maksud Bong?? Gw mohon dgn sangat,,segeralah Bersihin Kerak Otak Lumpur Loe yg sdh mengeras Bong\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8e\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8e\xf0\x9f\xa4\xa3'"
HS,USER USER Lu tanya bank dunia\nOtak onta sih lu\nDongok malas bego tolol ya itu onta'
HS,USER Memek mulus'
HS,USER BAPA GOBLOG BGT DIANCUK PICEK KONYOL YANG ANJING JIANCUK ANCUK PICEK SEKARAT DIAMPUT TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK'
HS,USER KRISTUS ANJING ASU JIAMPUT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT KEPARAT PICEK TELEK PEJUH SIWUK KOTANG SIWUK'
Non_HS,USER apa? vin? gimana gimana? mata gue budek gabisa baca'
HS,USER USER USER USER USER Amit amit jabang bayi dopinadoh minggato setan gombel setan banci sko TL'
HS,"USER Dia bodoh gila, pi baca tweet2 dia semua masalah sial'"
Non_HS,"USER kalau kualitasnya gini jangankan bayar nanti 31 Mar, gratis pun mending pake antena nonton di Indos*ar \xf0\x9f\x98\xa3 URL"
HS,USER 11 GB raib dicuri oleh providernya sendiri USER kan kampret'
HS,USER Ngomong gak diatur. Bodo apa pikun? Kurang literasi nih pak jenderal. Lha wong bibib kena kasus menghina pancasila kok katanya paham sekali.\nMabuk kecubung nih orang'
HS,USER Dua orang sarap klo disatuin gimana jadinyaa cobaaak \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
Non_HS,USER USER Babi tu makhluk Allah..'
HS,USER USER USER USER anda lebih TOLOL'
HS,"USER USER USER USER USER Yaaelah chat aja loe urusin,, noh yg dah keliatan mesum anggotaDPR pd mingkem,, yg nyata selingkuh 7th kalian pura2 budek,,, #bong200 gk nyampe otaknya...'"
Non_HS,USER pernah naek atas monas? gila hebat'
HS,"USER USER USER Karna cebong bukan ahli bully, yg ahli bully itu gerombolan kampret panik yg sampai skrg blm menemukan sosok yg pas pengganti jokowi.\nItu artinya jokowi wajib 2 periode.'"
HS,"USER ""Musik milenial emang sampah, mending dibilang tua daripada jadi (indie idiot)""..\nMaksud km indie disini apa ? Musik modern ?\nIndie itu berasal dari musik independent bro.. dalam artian musisi tersebut tidak mnggntung nasib pada fihak lain(mandiri).Musisi old udh indie sejak dulu'"
HS,USER Selera musikmu modern? \nPlaylist lebih banyak lagu terkini?\nTapi takut dibilang anak indie idiot sama netizen?\n\nNgapain insecure? \n\nMusik jadul emang sampah\n\nMending dibilang anak indie idiot\n\nDaripada jadi anak jadul tapi idiot'
HS,USER USER mereka emang punya masa kelam tapi mereka sinting klo bilang culture mereka bnyk ditiru krn utk membuka luka lama atau menista\xe2\x80\xa6 mksd nya kan sebagian malah appreciate budaya itu\nsure gue ga habis pikir\ngue blok juga lama2 orang2 itu'
HS,"USER memek ,, eh mewek \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85'"
Non_HS,"USER Kenapa sampai ada cacing pita dalam sarden ,,taugak sarden itu dikemas dalam wadah seng untuk pengawet seng iti yg paling murah ya itu menyak babi'"
HS,USER : brengsek lama2 tri ini. Aplikasi bima tri jgn dihapus knapa sih???'
HS,USER USER USER kebanyakan alasan...\nsi banci bloon itu cuma TAKUT MALU... URL
HS,USER USER zonkey hanyalah seekor banci planga plongo...'
HS,USER USER dasar tolol.'
HS,"USER anjir.....\n\ngue ngecek berkali kali buat mastiin itu cewe beneran apa cowo, siapa tau tipuan kaya video yg lain, ternyata asli cewe \xf0\x9f\x98\xad\n\nterlepas dari gender, tetep gabener sih astaga \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad semoga ade gue ga begini, aamiin.'"
HS,USER asw gua ketawa'
HS,USER Bacot la njer. Sok intelek. Kek telek'
HS,USER Dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nBACOT ANJENG'
HS,"USER Giliran diperingatin sama pelayan jogernya, baru mau mundur. Mana bikin barisan sendiri banyak banget lagi. Tolol.'"
HS,USER kirain orang-orang kayak gini cuma karangan fiksi anjir'
HS,USER Ngakak anjir'
HS,"USER Waw banyak banget pejuh mu bro,,klu masuk memek istri aku bisa langsung hamil tuh'"
HS,"USER ;\xe2\x80\x94 USER \n\n""Capek gue belajar terus.""\n""Bentar gue nak berak wkwk.""\n""Kunci motor yang mana?"" padahal motor elu sompret.\n""Mau greenteaaaaa.""\n""Pocky greentea.""\n""Pejoy greentea.""\n""I love you.""\n""Biar yang lain ninggalin gue, asal jangan lo.""\n""APASIH STORY NYA ITUUU GUE MUTE AJA.""'"
HS,USER USER Pengagum dan pengidola bajingan penista agama msh menjadi ancaman buat demokrasi!\nMereka menghalalkan segala cara utk membalas sakit hati nya !!\nDasar pengecut tu jongos2 mulut jamban !\nKlw ini terus menerus terjadi malah gak sampe 2030 sept yg disampaikn pak prabowo'
HS,USER Anjir kata kata guhe'
HS,"USER dfd apaan yaallah, udik gua'"
HS,USER Setan terkutuk'
HS,USER ngentot seharian yey'
HS,USER Mereun dititah ku si Gunawan : sia asri ngaku kunyuk jadi aing nu keuna kehed.'
HS,USER Sarap tidur lagi enak si wkwk'
HS,USER Jam segini waktunya banci mangkal taukk'
HS,"USER Samain aja, jual ke banci gih siapa tau laku'"
HS,USER Aku mau ngentot sama kamu'
HS,"USER USER Twit w jadi begini, kan kampret :( URL"
HS,"USER USER USER USER USER USER Yah mulai bego, mulai idiot, mulai baper #BaperMania'"
HS,USER kunyuk nih pasukan tukang burjo...akun nye bokep melulu...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 URL
HS,USER Liat memek kamu saya jadi horny say...'
HS,USER Ayo mana si tua bangke dan pendukung kampretnya...'
HS,USER USER USER Metodenya sih kampret bgt \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
HS,USER USER Kalau gw guna kan kampret kaga bisa ngeliat bro siang hari gimame si lollll'
HS,"USER Asu, aku ngakak :('"
HS,"USER Dia bukan lucu lagi tapi udah sarap, bawa dia pulang gratis tanpa garansi mbar. USER'"
HS,USER halah kampret. baru mau ngirim'
HS,USER Ga bnyk bacot pdhl'
HS,USER DEMINA???? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ih anjir sekarang malah jadi model brandnya ajsjsjsjaja'
HS,USER USER USER USER USER USER Anjir mikirnya ngocok ya :('
HS,USER USER Bodo jangan gangguin kesayangan gw lu \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3\xf0\x9f\x98\x92\xf0\x9f\x98\x92'
HS,"USER untuk gw gak goblok:""&gt;'"
HS,USER hahahahaha tai cuk'
HS,USER Ahahahaha alah bodo. Takot iv ekgy ye suh mu nyanyi kagu klok je odo'
HS,USER Gua ketemu anjir didepan gua :('
HS,"USER Bukan cuma foto selfie, tapi juga foto badan, dll. Terutama foto yang bajunya terbuka. Beware, orang sinting makin banyak. Setidaknya menjaga itu lebih baik.'"
Non_HS,"USER Serem cuy liat bencong berantem, jiwa lakinya keluar'"
Non_HS,USER Waduh yang begini mending bikin google form aja takutnya yg ngerep diusilin sama cowok2 bejad:('
HS,USER USER USER USER USER USER USER USER USER Ini kunyuk bukan ustad..modal bewokan.sama ngomong antam- antum.doang..'
HS,USER USER Badan gede keker kelakuan kunyuk:('
HS,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER YA POKOKNYA LU JUGA SINTING'
HS,"USER Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'"
HS,USER USER Bapak saya kok gembel bengad yaa'
HS,USER Nah hasilnya bagi bagi ke akuu wkwkwk. Oh gitu bagus deh. Sarapan ga sarapan tetep sarap\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
HS,USER Anjir. Dosa gua masih banyak tai wkwk'
Non_HS,USER AKU NAYEON BUKAN BOLOT\xf0\x9f\x98\xa0'
HS,USER kok udah bilang bodo duluan :('
HS,USER USER Sini perek'
HS,USER Ga sekalian lu jadiin gua anak nih biar makin sarap'
HS,USER bajingan presiden'
HS,USER Typo gembel wkwk'
HS,"USER Aku pawanf monyet, aku pawangnya dia monyetnya'"
HS,USER Bunga bangke termasuk ya?'
HS,USER USER KO GUA KAMPRET'
HS,"USER Puter goblog, anda jangan bikin sy emosi ya'"
Non_HS,USER USER Gw yg suruh lu tinggal dihutan..LAKSANAKAN dan jaga dirimu dari tertawaan monyet hutan'
HS,USER USER NGAKAK WKWKWKWKWWKWKWKWKWKWKWK BEGO'
HS,USER Ah tai ki. Besok gausah diperpanjang kali ya. Busuk bgt USER di jkt. Ngerasain 200kbps aja kaga gua. Ana jg ngeluh mulu'
HS,"USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat otak berhenti bekerja saat mulut bicara atau jari menekan keyboard komputer.'"
HS,USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..'
HS,USER waktu itu blm ada buzzer idiot...'
HS,USER USER USER Malu ma nama+peci tu dsr pecun'
Non_HS,USER Monyet kecil yg pas diupi masi hidup yi wkwk'
HS,"USER HB bajingan, go to hell erd u lil lil taknak mati, dh tua menyusahkn org'"
Non_HS,"USER BILA AKU DGR GO GO EN PART JK YG DIA SEBUT ""MADE"" TU AKU SUKA GILA HAHAHAHAH'"
HS,"USER Lansung tag partainya...\nGa berani ya, berarti kau BANCI....'"
HS,"USER Mereka sdh kalahkan penguasa, media, cukong dan sembako di pilkada Jakarta. Mereka bersiap menang di daerah lain. Tinggalkan si raja hutang, parpol terkorup di KPK, cukong koruptor BLBI Rp. 600 Triliun, bandar narkoba, tenaga kerja asing, pencabut subsidi rakyat, banci sembako !'"
HS,USER sumpah weh pastu yang bertenggek kat counter pickup makanan tu nak apa sial kau masuk lah kitchen tu terus tengok dorg buat makanan kau bodo'
Non_HS,"[Fakta Ve]Ve dulu punya anjing, namanya juno dan bruno. Tapi sekarang karena udah besar, jadi anjingnya dipindahin ke rumah kakeknya.'"
HS,\xe2\x80\x98Maju lu sini anjing\xe2\x80\x99 ni stail ah lepastu orang tu reply gung gung gung gunggg'
Non_HS,\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick'
HS,\xe2\x80\x9dPara Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!!\xe2\x80\x9d(sanji) ##HBD17thPelautJKT48'
HS,\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb
HS,{mu} ngapa gue ngikutin beritanya bencong-bencong itu yaelah'
HS,1 kata buat lo!! BAJINGAN'
HS,"1. manusia terkaga jelas ntu dia, sabar banget ngadepin gua wkwk, idiot garis keras, suka ngambek kg jelas, kdg nethink, kg suka dikacangin, moody kdg, ngambek e bentar doang, kaga pernah jelas ribut sama dia, bullyable, bocah dari segala bocah ya, dia.'"
HS,"20. Jipepet ngeselin pisan anaknya. Baik kdang2, suka bener ama monyet. Cowonya segambreng caileh'"
Non_HS,"24 jam kedepan pengen buta, budek aja gamau percaya apa apa sip!'"
HS,"6922.\nWedeeeh ini mah udah ky brother from another meki . HAHAHAHAHAH ngocol anjing ni anak g paham lg gua . Tiap"" chatan ketawa mulu gua dibuatnya ampe sakit perut . Baik banget, open minded, friendly, kocak, sampah, idiot, demen ngentot. Yg ada dipikirannya itu memek,memek mulu'"
HS,8 bulan ga ketemu matematika di HI gue jadi goblok banget gitu'
HS,"98. Sebenernya gw ogah temenan ama lu di rl rp \n\nGa anjing gw bercanda jan nangis lagi wkwk. Gatau, lu orangnya bikin gw banyak bacot. Udah si itu ae wkwk'"
HS,Ada aki-aki.. Makan kue pancong.. Gw kira laki-laki.. Eh ternyata bencong!!'
HS,ada bahan baru buat dibahas buat 5 tahun kedepan...bukan showtime doang bukan acara yg ada 3 makhluk kampret dan yg dihebohin fans duabelas sinting...'
HS,ada yang mau kirim foto kontol gak nich ##sange #CHATSEX'
HS,"Ada yg bilang alexis ditutup cukup dengan surat... hehe ketawain aja.. dah baca belum pers rilis dr manajemen alexis.. tp ga apa2 para kampret mah gampang dibegoin, dulu jg pernah bilang ditutup eh msh exis tuh alexis...'"
Non_HS,Adaloh orang yang suka nyinyirin pecun di timeline tapi ngelike postingan akun open BO. \xe2\x98\xba'
HS,"admin kok dendaman, gausa jd admin tolol'"
HS,Admin tolol di partai tolol\nPartai Tolol untuk orang Tolol'
HS,Ah tai lah'
HS,Ahok versi Pakpahan .. Trims kepada semua pihak yg udah ciduk bajingan ini URL
HS,"Akhirnya dapet pencerahan jg soal Adora-Hilman-Alina. Too complicated, tp faker emg bener ada sih di rl, emg nyatanya ada kok yg seniat itu buat jd faker. Gila gasi. Gapaham sih kenapa mesti jd faker gt? Apa sbnrnya doi penyuka sesama jenis yg show off gt? Apa gmnsi:('"
Non_HS,"Akibat pilek, bindeng.. kuping berasa budek \xf0\x9f\x98\x91'"
Non_HS,AKU HBS PULANG SKILLAB HBS PUYENG KRN AKU BUDEK GABISA BEDAIN SUARA REDUP JANTUNG PAS DIPALPASI ITU GMN SEMUA TERASA SAMA DIKUPINGKU TRS PAS PULANG LIAT TL W1 TERNYATA JADI KONSER AKU MAKIN POSENG.'
Non_HS,"aku ingin menjadi bagian dari dirimu, walaupun itu hanya setitik tai lalat di tubuhmu.'"
Non_HS,Aku juga suka melakukan hal idiot bareng oppa\xf0\x9f\x92\x83\xf0\x9f\x98\x82 URL
